,주소,geocoding_juso4
3316,"서울특별시 영등포구 영신로19길 5, 2층 (영등포동)",서울특별시 영등포구 영신로19길 5
3317,"서울특별시 강서구 강서로 380, 3층 (등촌동, 세민빌딩)",서울특별시 강서구 강서로 380
3318,"서울특별시 강서구 강서로 380 3층 (등촌동, 세민빌딩)",서울특별시 강서구 강서로 380 3층 
3319,"서울특별시 종로구 통일로12길 6, 2층 (행촌동)",서울특별시 종로구 통일로12길 6
3320,"서울특별시 강남구 테헤란로 520, 삼안빌딩 4층 (대치동)",서울특별시 강남구 테헤란로 520
3321,"서울특별시 서대문구 통일로 189-1, 2층 (영천동)",서울특별시 서대문구 통일로 189-1
3322,서울특별시 금천구 남부순환로 1372 (독산동),서울특별시 금천구 남부순환로 1372 
3323,"서울특별시 금천구 독산로 210, 4층 (독산동)",서울특별시 금천구 독산로 210
3324,"서울특별시 금천구 시흥대로 471-1, 2층 (독산동)",서울특별시 금천구 시흥대로 471-1
3325,"서울특별시 성동구 독서당로 334, 4, 5층 (금호동4가)",서울특별시 성동구 독서당로 334
3326,"서울특별시 강남구 압구정로36길 12, 메디컬뱅크 2층 (신사동)",서울특별시 강남구 압구정로36길 12
3327,"서울특별시 성동구 성수이로 147, 106호 (성수동2가, 성수동 아이에스비즈타워)",서울특별시 성동구 성수이로 147
3328,"서울특별시 성동구 매봉길 13, 지하2층 203, 204호 (옥수동, 래미안옥수리버젠상가)",서울특별시 성동구 매봉길 13
3329,"서울특별시 광진구 천호대로 561, 2층 (중곡동, 영창빌딩)",서울특별시 광진구 천호대로 561
3330,서울특별시 양천구 공항대로 624 (목동),서울특별시 양천구 공항대로 624 
3331,서울특별시 서초구 서래로5길 6 (반포동),서울특별시 서초구 서래로5길 6 
3332,"서울특별시 강서구 마곡중앙로 161-11, 2층 214호 (마곡동, 힐스테이트에코마곡나루역라마다앙코르서울)",서울특별시 강서구 마곡중앙로 161-11
3333,"서울특별시 마포구 마포대로 92, 효성해링턴 스퀘어 B동 3층 1호 (도화동)",서울특별시 마포구 마포대로 92
3334,"서울특별시 성북구 동소문로 97, 4층 (동소문동6가)",서울특별시 성북구 동소문로 97
3335,"서울특별시 성북구 화랑로 210-26 (석관동, 석관동 신동아 파밀리에)",서울특별시 성북구 화랑로 210-26 
3336,"서울특별시 성북구 화랑로 254, 대성프라자 1층 (석관동)",서울특별시 성북구 화랑로 254
3337,서울특별시 은평구 진흥로 150 (녹번동),서울특별시 은평구 진흥로 150 
3338,"서울특별시 강동구 아리수로50길 50, 3층 (고덕동, 래미안힐스테이트고덕)",서울특별시 강동구 아리수로50길 50
3339,"서울특별시 광진구 아차산로 201, 2층 (화양동)",서울특별시 광진구 아차산로 201
3340,서울특별시 동작구 상도로 172 (상도동),서울특별시 동작구 상도로 172 
3341,"서울특별시 마포구 동교로 201, 3층 (동교동)",서울특별시 마포구 동교로 201
3342,"서울특별시 용산구 한강대로 95, 2층 220호 (한강로2가, 래미안용산 더 센트럴)",서울특별시 용산구 한강대로 95
3343,"서울특별시 관악구 양녕로 59, 2층 (봉천동)",서울특별시 관악구 양녕로 59
3344,"서울특별시 동대문구 약령중앙로8길 10, 1층 (제기동)",서울특별시 동대문구 약령중앙로8길 10
3345,"서울특별시 동대문구 약령중앙로 5, 2층 (제기동)",서울특별시 동대문구 약령중앙로 5
3346,서울특별시 마포구 신촌로 62 (동교동),서울특별시 마포구 신촌로 62 
3347,서울특별시 마포구 신촌로 14  (동교동),서울특별시 마포구 신촌로 14  
3348,"서울특별시 마포구 연희로 7 (동교동, 동교동빌딩)",서울특별시 마포구 연희로 7 
3349,"서울특별시 강북구 한천로 1063-1, 대원빌딩 4층 (수유동)",서울특별시 강북구 한천로 1063-1
3350,"서울특별시 강남구 테헤란로 322, 한신인터밸리24 205호 (역삼동)",서울특별시 강남구 테헤란로 322
3351,"서울특별시 구로구 서해안로 2098, 항동프라자 5층 501호 (항동)",서울특별시 구로구 서해안로 2098
3352,서울특별시 강동구 천호대로 1043 (천호동),서울특별시 강동구 천호대로 1043 
3353,"서울특별시 광진구 면목로 37, 성환빌딩 3층 301호 (군자동)",서울특별시 광진구 면목로 37
3354,"서울특별시 강남구 도곡로 442, 진흥빌딩 2층 202호 (대치동)",서울특별시 강남구 도곡로 442
3355,"서울특별시 송파구 백제고분로 365, 태문빌딩 9층 (석촌동)",서울특별시 송파구 백제고분로 365
3356,"서울특별시 노원구 석계로 102, 주원21빌딩 (월계동)",서울특별시 노원구 석계로 102
3357,서울특별시 종로구 북촌로5길 64 (소격동),서울특별시 종로구 북촌로5길 64 
3358,"서울특별시 강남구 영동대로122길 37, 지하1층 (삼성동)",서울특별시 강남구 영동대로122길 37
3359,서울특별시 종로구 종로56길 44 (숭인동),서울특별시 종로구 종로56길 44 
3360,서울특별시 중랑구 동일로 612 (면목동),서울특별시 중랑구 동일로 612 
3361,서울특별시 종로구 종로 314 (창신동),서울특별시 종로구 종로 314 
3362,"서울특별시 동대문구 천호대로 145, (용두동)",서울특별시 동대문구 천호대로 145
3363,"서울특별시 동대문구 왕산로 143, 2층 (제기동)",서울특별시 동대문구 왕산로 143
3364,"서울특별시 중랑구 겸재로9길 54, 2층 (면목동)",서울특별시 중랑구 겸재로9길 54
3365,"서울특별시 중구 장충단로 253, 헬로우APM 10층 4,5호 (을지로6가)",서울특별시 중구 장충단로 253
3366,서울특별시 강남구 강남대로 378,서울특별시 강남구 강남대로 378
3367,"서울특별시 영등포구 여의대방로 25, 상가동 203호 (신길동, 보라매 경남아너스빌)",서울특별시 영등포구 여의대방로 25
3368,"서울특별시 종로구 종로 293, 3층 (창신동)",서울특별시 종로구 종로 293
3369,"서울특별시 중구 을지로 280-2, FIN TOWER 4~6층 (을지로7가)",서울특별시 중구 을지로 280-2
3370,"서울특별시 중구 장충단로13길 7, 5층 (을지로6가)",서울특별시 중구 장충단로13길 7
3371,"서울특별시 동대문구 왕산로 10, 4층 (신설동)",서울특별시 동대문구 왕산로 10
3372,"서울특별시 종로구 종로 272, 동대문종합시장 신관 6층 100호 (종로6가)",서울특별시 종로구 종로 272
3373,"서울특별시 종로구 종로 303, 1,2층 (창신동)",서울특별시 종로구 종로 303
3374,"서울특별시 도봉구 방학로 167, 4층 (방학동)",서울특별시 도봉구 방학로 167
3375,"서울특별시 강서구 화곡로 347, 2층 222호 (화곡동, 그랜드아이파크)",서울특별시 강서구 화곡로 347
3376,"서울특별시 중랑구 면목로 294, 2층 (면목동, 금호오피스)",서울특별시 중랑구 면목로 294
3377,"서울특별시 성북구 돌곶이로 207, 지상2층 (장위동)",서울특별시 성북구 돌곶이로 207
3378,"서울특별시 성동구 행당로 84, 301호 (행당동, 한진상가)",서울특별시 성동구 행당로 84
3379,서울특별시 동대문구 왕산로 131 (제기동),서울특별시 동대문구 왕산로 131 
3380,서울특별시 강동구 올림픽로 698 (천호동),서울특별시 강동구 올림픽로 698 
3381,"서울특별시 구로구 고척로 228-6, 종만빌딩 2층 (고척동)",서울특별시 구로구 고척로 228-6
3382,"서울특별시 종로구 종로 335, 원풍빌딩 2층 201호, 3층 302호 (창신동)",서울특별시 종로구 종로 335
3383,"서울특별시 종로구 종로 344, 301호 (숭인동, 종로대우디오빌)",서울특별시 종로구 종로 344
3384,"서울특별시 종로구 종로 367, 우영빌딩 2층 (숭인동)",서울특별시 종로구 종로 367
3385,"서울특별시 노원구 상계로 320 (상계동, 불암빌딩)",서울특별시 노원구 상계로 320 
3386,서울특별시 서대문구 통일로 467 (홍제동),서울특별시 서대문구 통일로 467 
3387,"서울특별시 용산구 청파로 322 (청파동1가, 동민의원)",서울특별시 용산구 청파로 322 
3388,"서울특별시 송파구 석촌호수로 60, 3층 (잠실동)",서울특별시 송파구 석촌호수로 60
3389,"서울특별시 강남구 강남대로 240, 양재SK허브프리모 (도곡동)",서울특별시 강남구 강남대로 240
3390,"서울특별시 광진구 아차산로 244, 3층 (자양동)",서울특별시 광진구 아차산로 244
3391,서울특별시 중구 마장로9길 49 (황학동),서울특별시 중구 마장로9길 49 
3392,"서울특별시 용산구 새창로35길 5, 동방한의원 (용문동)",서울특별시 용산구 새창로35길 5
3393,서울특별시 강북구 삼양로 453 (수유동),서울특별시 강북구 삼양로 453 
3394,"서울특별시 중랑구 망우로 505, 2층 (망우동)",서울특별시 중랑구 망우로 505
3395,"서울특별시 강동구 올림픽로98길 8 (암사동, 동부센트럴요양병원)",서울특별시 강동구 올림픽로98길 8 
3396,"서울특별시 중랑구 사가정로 404-6, 2,3층 (면목동)",서울특별시 중랑구 사가정로 404-6
3397,"서울특별시 중랑구 동일로 909, 동부중앙의원 (묵동)",서울특별시 중랑구 동일로 909
3398,서울특별시 광진구 동일로 154 (화양동),서울특별시 광진구 동일로 154 
3399,"서울특별시 광진구 광나루로 369, 2층 (군자동, 광진두산위브파크)",서울특별시 광진구 광나루로 369
3400,서울특별시 동대문구 천호대로 289 (답십리동),서울특별시 동대문구 천호대로 289 
3401,"서울특별시 도봉구 마들로 686, 2,3,4층 (도봉동)",서울특별시 도봉구 마들로 686
3402,"서울특별시 강남구 남부순환로 2909, 여천빌딩 5층 502호 (대치동)",서울특별시 강남구 남부순환로 2909
3403,서울특별시 동대문구 천호대로 427-4 (장안동),서울특별시 동대문구 천호대로 427-4 
3404,"서울특별시 노원구 동일로 1078, 2층 (공릉동, 대경상운)",서울특별시 노원구 동일로 1078
3405,서울특별시 중랑구 용마산로 435 (면목동),서울특별시 중랑구 용마산로 435 
3406,서울특별시 서대문구 수색로 20 (남가좌동),서울특별시 서대문구 수색로 20 
3407,서울특별시 동작구 국사봉길 25 (상도동),서울특별시 동작구 국사봉길 25 
3408,"서울특별시 강동구 천호대로 1006 (성내동, 브라운스톤천호)",서울특별시 강동구 천호대로 1006 
3409,서울특별시 서대문구 세검정로 17 (홍은동),서울특별시 서대문구 세검정로 17 
3410,"서울특별시 강서구 양천로57길 9-7, 6층 (가양동)",서울특별시 강서구 양천로57길 9-7
3411,"서울특별시 광진구 구의로 6, 2층 (구의동)",서울특별시 광진구 구의로 6
3412,서울특별시 성북구 동소문로 306 (하월곡동),서울특별시 성북구 동소문로 306 
3413,"서울특별시 광진구 자양로 186-1, 1층 (구의동)",서울특별시 광진구 자양로 186-1
3414,"서울특별시 동대문구 왕산로 21, 민족통일대통령빌딩 3층 (신설동)",서울특별시 동대문구 왕산로 21
3415,서울특별시 광진구 용마산로 2 (중곡동),서울특별시 광진구 용마산로 2 
3416,서울특별시 은평구 통일로 735-1 (대조동),서울특별시 은평구 통일로 735-1 
3417,서울특별시 강북구 솔샘로 229-1 (미아동),서울특별시 강북구 솔샘로 229-1 
3418,"서울특별시 서초구 강남대로 535 9층 (반포동, 프린스타워)",서울특별시 서초구 강남대로 535 9층 
3419,"서울특별시 종로구 동호로 403, 2층 (종로5가)",서울특별시 종로구 동호로 403
3420,"서울특별시 강북구 한천로 1058, 2층 (수유동)",서울특별시 강북구 한천로 1058
3421,서울특별시 강북구 한천로 1058 (수유동),서울특별시 강북구 한천로 1058 
3422,"서울특별시 송파구 충민로 66, 가든파이브라이프 제지1층 제에프-비1069호 (문정동)",서울특별시 송파구 충민로 66
3423,"서울특별시 금천구 두산로 70, 현대지식산업센터 1층 T-109,112호 (독산동)",서울특별시 금천구 두산로 70
3424,"서울특별시 영등포구 도신로 120, 3층 (신길동, 신영빌딩)",서울특별시 영등포구 도신로 120
3425,서울특별시 금천구 독산로 140 (시흥동),서울특별시 금천구 독산로 140 
3426,"서울특별시 종로구 동호로 403, 3층 (종로5가)",서울특별시 종로구 동호로 403
3427,"서울특별시 강남구 양재대로55길 6, 수서1단지아파트 상가 312-1호 (일원동)",서울특별시 강남구 양재대로55길 6
3428,"서울특별시 성북구 안암로 105, 지상1층 (안암동5가)",서울특별시 성북구 안암로 105
3429,서울특별시 강서구 까치산로 29 (화곡동),서울특별시 강서구 까치산로 29 
3430,서울특별시 종로구 혜화로 14 (혜화동),서울특별시 종로구 혜화로 14 
3431,"서울특별시 노원구 동일로237나길 1, 1층 (상계동)",서울특별시 노원구 동일로237나길 1
